line,MET1,MET2,MET3,MET4,MET5,MET6,MET7,MET8,MET9,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59,MET60,MET61,MET62,MET63,MET64,MET65,MET66,MET67,MET68,MET69,MET70,MET71,MET72,MET73,MET74,MET75,MET76,MET77,MET78,MET79,MET80,MET81,MET82,MET83,MET84,MET85,MET86,MET87,MET88,MET89,MET90,MET91,MET92,MET93,MET94,MET95,MET96,MET97,MET98,MET99,MET100,MET101,MET102,MET103,MET104,MET105,MET106,MET107,MET108,MET109,MET110,MET111,MET112,MET113,MET114,MET115,MET116,MET117,MET118,MET119,MET120,MET121,MET122,MET123,MET124,MET125,MET126,MET127,MET128,MET129,MET130,MET131,MET132,MET133,MET134,MET135,MET136,MET137,MET138,MET139,MET140,MET141,MET142,MET143,MET144,MET145,MET146,MET147,MET148,MET149,MET150,MET151,MET152,MET153,MET154,MET155,MET156,MET157,MET158
HEB_11_137,0.001370077,0.001090874,0.000217064,0.000157495,0.022000137,0.005816958,0.000294648,0.000649059,0.000217445,0.001285975,4.51181E-05,0.026949569,0.005337368,0.001076815,8.31265E-05,0.0002523,,0.000875842,2.43239E-05,5.71524E-05,0.003247709,0.000639057,5.69993E-05,0.011993348,0.008924777,0.000282393,0.002103075,7.94854E-05,0.000662941,0.000382469,,0.0008314,0.001298264,0.002041058,0.243981829,0.080171931,0.071494697,0.011834297,0.002330064,,4.75709E-05,2.63748E-05,0.169093576,0.004081266,0.00012379,0.001531183,3.56965E-05,0.000127094,,0.20229565,0.006064621,4.9676E-05,7.40778E-05,,0.019644135,,0.006161227,1.01048E-05,0.001277632,0.001649841,0.002725672,0.114995443,0.000609644,0.008707058,0.000768027,0.003929856,,0.041289414,0.00166171,1.76793E-05,6.08186E-06,7.82923E-05,0.000331482,0.12639354,0.001840635,0.000295638,0.001477474,1.42433E-05,0.013240051,0.000913286,0.011744567,0.254606408,0.002156121,0.002378264,4.09844E-05,0.005833597,0.044066738,0.000745507,0.004608386,0.002669065,0.003050746,0.000297319,0.001284053,0.000128853,0.003686623,0.000126152,,0.183195205,0.001086242,0.004529946,0.004494919,0.230870827,0.000228447,0.00075809,0.001165174,0.000177658,0.000732789,2.5973E-05,0.000177768,0.000121887,0.010503661,0.002940684,0.000415073,0.000113362,,0.000493291,0.001735209,0.000386758,0.02988001,0.000566675,0.001925454,0.178880463,0.002644817,0.006354408,0.001683345,0.000756504,0.028943456,0.003594036,0.017910744,0.075186982,3.82134E-07,0.011737579,0.000176842,,0.081365559,0.000210189,0.000356667,0.000763747,0.000105898,0.000259019,0.000938924,0.000476404,0.000110563,4.49673E-05,0.000170822,7.67653E-05,3.02635E-05,,0.001241563,0.000419046,0.000373701,4.94236E-06,0.00087682,0.000751007,0.003744107,0.00137776,8.55086E-05,0.00093025
HEB_11_140,0.000591732,0.001341846,0.00014261,0.000155247,0.04001864,0.011539953,0.000264615,0.000668851,4.4818E-05,0.001535162,8.84357E-05,0.043606717,0.005982014,0.003671421,8.34128E-05,0.000330431,,0.001196502,4.87763E-05,5.81142E-05,0.01261388,0.001701397,7.91113E-05,0.043368165,0.033317235,0.000420752,0.001623118,,0.000900472,0.000451434,0.000221051,0.003602537,0.003021692,0.001089477,0.303214691,0.080931973,0.090266713,0.028404635,0.010984364,0.001403465,5.73141E-05,,0.170652864,0.00327626,0.000825213,0.001162687,0.000132014,0.000508792,1.84213E-05,0.211741169,0.005731198,0.000990758,0.000128916,1.70301E-06,0.030235275,,0.009548555,0.000186644,0.00367809,0.004773083,0.00904863,0.139057639,0.001058023,0.030750935,0.003865136,0.004576776,,0.029804248,0.001396678,2.67071E-05,7.83358E-05,0.000463168,0.000489848,0.04650399,0.001696719,0.000409441,0.002982311,0.00044716,0.005934273,0.005403606,,0.502587895,0.005735129,0.002333477,0.000211888,0.029236359,0.049404462,0.000571858,0.011688076,0.002502157,0.002397773,0.001869972,0.001753573,0.000205852,0.006179581,0.000504153,,0.11705665,0.002296437,0.004425956,0.007197566,0.183029555,0.000424403,0.001722914,0.003859606,0.000371856,,0.000153916,0.000690374,0.000117803,0.004413176,,0.000314274,0.000312621,7.13917E-05,0.000291581,0.003515392,0.000740023,0.095995702,0.001301125,0.004779396,0.352549258,0.013868828,0.01733329,0.000609259,0.000260118,0.007670132,0.009531356,0.035430253,0.161881715,1.4116E-07,0.019603708,0.000901406,,0.073329939,0.000226757,0.000643395,,0.000152772,0.000453923,0.000803047,0.001076362,0.000586769,0.000156456,0.000316752,0.000128359,5.74884E-05,,0.001069954,0.000836967,0.000490915,0.000346156,0.000604731,0.000853684,0.004490168,0.004459319,0.000199809,0.001345282
HEB_11_143,0.001170792,0.000916187,0.000148066,0.000178895,0.023322417,0.004548139,0.000130957,0.000105732,0.000216648,0.000630735,4.64768E-05,0.014116957,0.000247995,,2.3255E-05,0.000829602,1.39675E-05,0.000618457,,1.45585E-06,0.00325914,0.000653734,4.50003E-05,0.015250395,0.008321108,0.000232253,0.001403961,0.00057016,0.000645123,0.000287824,0.000458273,0.002632173,0.00083497,0.000946673,0.500443123,0.12173251,0.006177585,0.008522908,0.009895882,0.000104997,5.218E-05,1.52897E-06,0.206445418,,0.000529417,0.001420095,,0.000299399,2.62224E-05,0.263770867,0.002132911,0.000398294,4.24969E-05,9.751E-06,0.019649812,,0.009515361,3.87248E-06,0.001826281,0.00285177,0.002666825,0.075531343,0.000916742,0.029596297,0.00164327,0.007401351,,0.047125966,0.001024102,2.29303E-05,1.59299E-05,0.000384962,7.84714E-05,0.121868579,0.000475921,0.000186716,0.00070795,1.87611E-05,0.005203381,0.001044819,0.0073907,0.382226141,0.001640384,0.003918257,4.00416E-05,0.020006724,0.023476756,0.000748419,0.003579729,0.001171424,0.001973116,0.000301655,0.000685033,0.000100991,0.003707193,9.23485E-05,,0.221426466,0.00091831,0.006474602,0.002511892,0.285941839,0.00013518,0.000799632,0.001409445,5.82196E-05,0.00104562,0.000398037,0.003341341,0.00662422,0.008736407,0.00143106,0.000228956,0.000156902,0.000516723,0.012803818,0.001379354,0.009431717,0.012565824,0.00025713,0.00099715,0.041150338,0.01960662,0.022160057,0.001784555,0.001247388,0.019537018,0.001478337,0.01419394,0.285174845,,0.020466518,0.000230108,1.13613E-06,0.10469359,0.000347775,0.000118999,0.000944561,0.000123311,0.0003621,0.001677247,0.000562391,0.000443532,5.30891E-05,0.000193004,3.66886E-05,0.000321794,,0.002523838,0.000992277,0.000720192,0.000754977,0.002468049,0.000897665,0.005516811,0.003146183,0.000143988,0.000682098
HEB_11_144,0.000277524,0.000800752,9.31464E-05,0.000220706,0.031373009,0.008079086,8.56503E-05,0.001257798,0.000120477,0.001178048,3.09144E-05,0.010836055,0.013988767,0.005322945,0.000137844,0.003780479,2.22353E-05,0.00067584,,9.44755E-06,0.007833544,0.000778751,7.14237E-05,0.059787672,0.043520901,0.000283225,0.000621994,0.000201592,0.000973194,7.90869E-05,0.000343789,0.003336494,0.00142652,0.000443651,0.343490156,0.066296382,0.171881261,0.017725779,0.002944827,0.000622617,5.12409E-05,1.19062E-06,0.138371808,0.000763109,0.000116518,0.00110573,0.000293851,7.92813E-05,2.91066E-05,0.278736162,0.001910687,0.000979922,5.74418E-05,2.18225E-05,0.015254279,,0.012017508,0.001073484,0.002375309,0.002190462,0.005530196,0.074588836,0.000491657,0.020618438,0.001150119,0.003214032,,0.019723859,0.000531369,1.95018E-05,3.18157E-05,0.000215195,0.000316553,0.039427216,0.002359305,0.000151853,0.001971425,0.000443521,0.004367349,0.000992138,0.004187788,2.044677807,0.003911193,0.002509289,9.28872E-05,0.024049016,0.023668367,0.000561489,0.008628689,0.001317629,0.001494948,0.001632306,0.000495663,0.00017941,0.004319732,0.00037679,0.001166491,0.053746287,0.001685696,0.003278362,0.00560381,0.085890388,0.000274846,0.00140015,0.00417445,0.00013322,0.002491039,0.000556567,0.005174301,0.011046582,0.008761742,0.000875629,0.000174331,0.000357089,0.000581445,0.021414019,0.002870673,0.000511646,0.020080253,0.000722902,0.003653103,0.210857818,0.011436705,0.014158213,0.000702563,0.000456973,0.007857354,0.005786202,0.030577775,0.123493611,1.01738E-05,0.011608381,0.00077933,6.72326E-06,0.04033335,0.00013601,0.000142606,0.000530734,0.000227308,0.00025231,0.000629475,0.000637173,0.000178395,0.000100402,0.000165676,4.94461E-05,0.000338419,0.00017617,0.001071711,0.001150959,0.000398218,0.000520743,0.000707738,0.001869069,0.002924422,0.000971757,0.000215265,0.001231046
HEB_11_145,0.000207323,0.001307472,0.000158357,0.000315641,0.052580551,0.007322118,0.000140348,0.000111684,4.95456E-05,0.000916262,,0.046810016,0.009274728,0.00068865,0.000335705,0.009297635,8.30756E-06,0.000850032,,9.14096E-07,0.003432458,0.000635121,0.000109843,0.031007571,0.034061077,0.000455959,0.000683599,2.065E-05,0.001159869,0.000105399,0.000767233,0.004928301,0.002005543,0.000396921,0.445128238,0.090922719,0.14713679,0.012039303,0.001525541,0.000107789,5.76227E-06,2.79441E-06,0.271557184,0.002968575,0.000411597,0.000705327,,0.000206793,8.95691E-06,0.154635774,0.001626532,0.000474648,0.000171067,3.15868E-05,0.009289958,,0.006622481,5.336E-07,0.001345185,0.002925323,0.003176827,0.125687444,0.000292081,0.02673773,0.001947907,0.005006413,8.9395E-06,0.006918367,0.001299066,8.56531E-06,0.000149231,2.60056E-06,6.2223E-05,0.056481274,0.002034188,0.000323758,0.00130317,0.001078212,0.005702739,0.001292579,0.003434649,1.015506648,0.001390087,0.001277197,0.000348877,0.028333621,0.040619137,0.000787489,0.002694875,0.000994741,0.002839651,0.001394679,0.001275788,0.000218315,0.005680628,0.000247057,,0.169491598,0.002839477,0.004854626,0.012735779,0.200547901,0.000270043,0.000911999,0.002052905,0.000237094,0.00130095,0.000449939,0.004379402,0.011669146,0.008603597,0.001886383,0.000324772,0.000224468,0.000383588,0.01879491,0.002863946,0.003188605,0.251287624,0.00261409,0.007508474,0.689733894,0.009594862,0.014351098,0.001403161,0.00074779,0.0162405,0.025671796,0.064475757,0.642886504,5.64558E-07,0.009787411,0.000430104,3.57566E-06,0.064814946,0.000374408,0.00058465,0.000913226,0.000280017,0.000455567,0.000428708,0.000514678,8.59882E-05,4.12254E-05,0.00020799,7.34994E-05,0.000518867,,0.001688706,0.001281934,0.000746327,0.000184868,0.000745648,0.000670738,0.006644655,0.002708639,0.000171253,0.000924778
HEB_11_146,0.000303682,0.001317349,1.07294E-05,0.000283386,0.027547423,0.002739009,9.5049E-05,6.07998E-06,0.000283092,0.000816635,,0.008138719,0.010735626,0.00051774,4.48861E-05,2.87413E-05,1.84589E-06,0.000739286,4.24458E-05,6.15197E-07,0.004444714,0.000471937,5.85847E-05,0.146483651,0.103590955,0.00045878,0.00078819,,0.001405358,0.000112156,0.000243216,0.004015349,0.002605866,0.000539614,0.470790671,0.122089065,0.093890054,0.013366113,0.006128951,6.80517E-06,2.48742E-06,,0.198211387,,0.000167285,,6.95446E-07,0.000128258,2.547E-05,0.34138843,0.001451817,0.004688099,0.000197289,4.13615E-06,0.011960454,,0.016220869,1.46303E-06,0.000639201,0.002824881,0.002270431,0.079742404,0.000923894,0.029093688,0.002100557,0.003946682,,0.005242719,0.000418449,4.18239E-06,4.22805E-05,0.000302152,3.14619E-05,0.009312349,0.001790887,0.000245478,0.002073811,0.000295855,0.001923077,0.001358626,0.002441236,0.714818346,0.01018668,0.003691174,0.000185346,0.024373032,0.02490909,0.000824551,0.020774081,0.001335206,0.001861182,0.001901993,0.00085124,3.89475E-05,0.003975957,0.000369855,,0.08121719,0.001432839,0.006896906,0.008234844,0.128951088,0.000232419,0.001309745,0.008452587,0.000186027,0.004290596,0.000401552,0.002913014,0.006183104,0.00632638,0.001095501,0.000206403,0.000293,0.000283906,0.012180005,0.003583096,0.029339428,0.038079071,0.000551383,0.009053941,0.429903235,0.011953468,0.014599141,0.00069861,0.000383208,0.011168276,0.013949447,0.046908058,0.62267708,6.89579E-08,0.015713868,0.001605109,5.80058E-06,0.078881249,0.00022977,0.000237692,0.001113966,0.000141275,0.000570536,0.001218774,0.000683483,0.000435769,0.000134094,0.000183347,6.01634E-05,0.000277615,,0.001416658,0.001981797,0.0007408,0.000274347,0.000476625,0.002650634,0.006028453,0.001217473,0.000151204,0.001085794
HEB_11_151,0.000611138,0.000879068,8.92444E-05,0.000283526,0.030877856,0.004162661,0.000136521,0.000810061,0.000961927,0.000578295,2.08863E-05,0.005853996,0.007473596,0.000737144,0.001253255,0.000318234,1.18931E-05,0.000410844,0.000104287,3.17204E-05,0.008090766,0.001400702,0.000138537,0.015997203,0.013169478,0.000687787,0.005603989,0.00095121,0.002165483,7.73281E-05,6.71909E-05,0.000825774,0.002528875,3.5299E-05,0.160515679,0.020651457,0.183788953,0.016731048,0.020580758,0.000480433,0.000115696,2.31458E-05,0.167404864,0.00574016,0.000276546,0.00410188,1.9227E-06,0.000213612,6.06633E-05,0.482725046,0.006088344,0.000666097,3.0904E-05,5.19522E-06,0.038984358,,0.012129572,4.26582E-05,0.002274844,0.005856595,0.006987738,0.124186604,0.000854807,0.055143224,0.000926515,0.01294814,,0.026698163,0.000379275,1.29586E-05,5.44477E-06,0.000653732,,0.011861009,0.00036626,0.000213091,0.003758198,7.22501E-05,0.00335201,0.001461949,0.00822054,1.75477097,0.012486091,0.004554569,0.000117219,0.05139272,0.037548458,0.000555133,0.026119697,0.013142,0.005410397,0.003385331,0.000280298,0.000527324,0.011031143,0.000699389,0.000583417,0.014930278,0.001036674,0.00081013,0.002593826,0.019516451,0.000113679,0.000481082,0.00563309,5.44579E-05,0.00122514,0.000184313,0.002476637,0.00361066,0.00688663,0.001095821,0.000199426,0.000949428,0.000390839,0.006896089,0.001975731,0.000791481,0.020885668,0.000842932,0.001500644,0.021810498,0.04005567,0.047186534,0.000586548,0.000508077,0.002454468,0.002904003,0.02089454,0.206179488,1.35862E-06,0.013270033,0.001070425,,0.190392938,0.000183881,0.000192818,0.000173214,9.9311E-05,0.000264966,9.52416E-06,,0.00019292,7.55481E-05,3.14648E-05,1.48663E-05,0.00021676,,0.003553433,0.001512648,9.59567E-05,0.001454993,0.000585963,0.00124128,0.000525068,0.003311238,0.000427213,0.001138363
HEB_11_154,0.00033572,0.00158756,2.57248E-06,0.000214323,0.043029576,0.012668715,0.000172758,0.000281073,0.000189095,0.000970042,,0.022006552,0.00331329,0.000889861,,0.000628699,,0.001699451,,2.36999E-07,0.005065643,0.000858303,3.15193E-05,0.050324518,0.03819559,0.000239752,0.002320615,,,0.000242661,,0.002853009,0.002516865,0.000584986,0.350154405,0.075916825,0.066862822,0.014139135,0.004495876,0.000688399,5.39919E-05,,0.290621232,0.002531616,0.000224056,0.001803895,2.81216E-06,8.39233E-05,,0.329514099,0.002567641,0.001288704,0.000233714,,0.034853833,,0.007115878,2.18716E-05,0.00294793,0.003104336,0.004530849,0.207346828,0.000803469,0.009008732,0.002465267,0.009633533,,0.058723455,0.000767084,2.67596E-06,1.72229E-05,6.65396E-06,0.000110385,0.057631757,0.000780854,0.000316002,0.001847389,0.000146813,0.007170163,0.001539541,0.015452941,1.11378855,0.005317419,0.003353643,0.000136547,0.003955697,0.070517996,0.000514629,0.010848548,0.002090527,0.002364182,0.001256838,0.001404591,0.000151535,0.004549572,0.000230242,,0.090191906,0.002295109,0.004223196,0.009245747,0.149478591,0.000515517,0.001600543,0.002007034,0.000267862,0.001212381,0.000132976,0.001203103,0.001950574,0.002837771,0.002200388,0.00035492,0.000122767,9.18183E-05,0.004678672,0.001931014,0.002176714,0.199071398,0.001835897,0.004661277,0.505414082,0.004747627,0.005397609,0.000990175,0.000244563,0.011622813,0.006248871,0.014010145,0.121861151,,,0.000930055,,0.139237916,0.000194155,0.00019068,0.000665329,0.000150847,0.000378963,0.000473718,0.001073362,0.000300802,8.17159E-05,0.000634354,1.68864E-05,0.000119165,,,0.000853724,,0.001153717,0.000609607,0.000586309,0.002954814,0.001656493,0.000187615,0.000452628
HEB_11_158,0.000679221,0.001350899,4.3895E-05,0.000314037,0.041722869,0.006040987,0.000229639,0.000574925,0.000241442,0.000977159,3.64323E-05,0.016343606,0.006872893,0.000880787,0.000248678,0.000343648,1.04023E-05,0.000926829,4.46711E-05,5.20157E-06,0.005001966,0.000776536,5.96903E-05,0.046359509,0.036929946,0.000162147,0.00166218,0.000133451,0.00085749,0.000205496,,0.003932953,0.002293045,0.000351775,0.302262958,0.081548556,0.101282514,0.021434323,0.022660101,0.000262747,4.97994E-05,,0.126983112,0.00104867,0.00078191,0.001296848,4.42399E-06,0.00028386,3.10407E-05,0.262361254,0.003565672,0.000959664,4.14001E-05,1.37784E-05,0.030991785,,0.006223176,5.24628E-06,0.00151192,0.002686362,0.003827513,0.081765518,0.000908109,0.0234104,0.00196796,0.006754025,,0.019121633,0.000927317,1.12663E-05,2.21293E-05,0.000472797,0.000253556,0.017578593,0.000796259,0.000156837,0.001865169,6.34288E-05,0.004112753,0.001844852,0.007011857,0.398666326,0.005185309,0.002381808,0.000140933,0.022611709,0.027252115,0.00068836,0.011256826,0.00280285,0.002387654,0.001611457,0.000822376,0.000243633,0.004431035,0.000345824,,0.074321641,0.001966224,0.004501369,0.005280258,0.104806991,0.000249699,0.000906756,0.002754967,0.000106671,0.001515592,0.001804553,0.015044813,0.033236998,0.026439959,0.001452557,0.000183937,0.0003676,0.001075506,0.055151384,0.002582889,0.000384482,0.025685465,0.000750907,0.0024993,0.222729595,0.015098347,0.018622967,0.000559018,0.000267495,0.005115783,0.003724041,0.020346758,0.094703034,8.33109E-07,0.013342236,0.000646567,,0.087632763,0.000186734,0.000268728,,0.000177294,0.000434379,0.000750103,0.000393652,0.000215648,6.57231E-05,0.000200629,9.54967E-05,0.00088944,,0.001282838,0.001237323,0.000533915,0.000249669,0.000754835,0.00120541,0.003944768,0.003405563,0.000196944,0.001204939
HEB_11_164,0.000309922,0.001132434,0.000153449,,0.052377141,0.008338399,0.000134262,0.001453847,0.000264907,0.001209731,,0.030222887,0.065735355,0.000874089,6.15752E-05,0.001956297,,0.000893205,7.5709E-05,5.35572E-06,0.006421326,0.001107325,0.000223079,0.131992947,0.095047629,0.000488094,0.001772317,4.1923E-05,0.003104788,0.000112197,0.000290961,0.004130916,0.003280273,0.004732563,0.599468641,0.16010073,0.222195698,0.032168873,0.003481132,0.000238278,0.000109984,,0.180478751,9.39512E-05,0.000177351,0.001279093,5.91744E-06,0.000182899,7.31497E-05,0.44734733,0.001839812,0.001583067,0.000416401,,0.03442938,0.000314585,0.01568,1.96976E-06,0.001951392,0.003490896,0.005797358,0.186655932,0.000585802,0.024477101,0.001734563,0.012722254,,0.007770302,0.000760505,2.3349E-05,1.63853E-05,0.000211757,0.000582782,0.03244465,0.008183524,0.000483171,0.00521941,0.000142941,0.00671781,0.00100538,0.006520674,0.684972389,0.01340231,0.003893205,0.000430512,0.004969574,0.063548087,0.001085967,0.028573649,0.004153904,0.006275994,0.004437298,0.002467203,0.000287705,0.007248626,0.000838339,,0.231260848,0.002420592,0.011892644,0.018097484,0.320146054,0.000492933,0.002262831,0.008662037,0.000287393,0.002583457,0.000617979,0.005720653,0.00875918,0.011036782,0.001783755,0.000333213,0.000368562,0.000318545,0.018443474,0.004325418,0.004021225,0.424826467,0.007327276,0.008626409,0.622390786,0.004430504,0.003961639,0.001146307,8.7813E-05,0.012583847,0.009450457,0.020608941,0.484890193,1.28585E-07,0.010189035,0.002528599,,0.106607372,0.000271299,0.000456732,,0.000302586,0.000518085,0.001284914,0.002400832,0.000193457,0.000106836,0.000207009,8.21575E-05,0.000747651,,0.001115446,0.002012702,0.000694352,0.00063001,0.000421984,0.001206933,0.006912995,0.004050778,0.000257149,0.002302591
HEB_11_167,0.000889894,0.002919442,0.000152502,0.000186016,0.035655688,0.009067872,0.000270037,0.000501021,0.000167845,0.002384569,0.000122273,0.029152536,0.000547458,0.001172615,9.62831E-05,0.000204695,,0.001668194,3.54237E-05,1.9179E-05,0.008346384,0.000793905,7.81283E-05,0.024495047,0.019529245,0.000284692,0.001895582,,0.000447972,0.000385706,0.000414577,0.00232564,0.001413177,0.002178754,0.388536299,0.180907458,0.02942499,0.008639137,0.003090381,0.001321975,4.73494E-05,,0.163721836,0.000283406,0.00031345,0.001869079,3.76332E-05,0.000155058,2.33237E-06,0.184810801,0.009736021,0.000401781,0.000355699,3.67595E-05,0.016436611,,0.00912672,3.94954E-06,0.001978324,0.002175634,0.005689302,0.083412934,0.000782981,0.009293107,0.001681065,0.00519563,,0.012756929,0.00265797,6.76918E-06,1.39039E-05,5.76203E-05,0.000355972,0.116138296,0.000856791,0.000490346,0.002144529,3.63281E-05,0.013275137,0.002625208,0.008760028,0.661058942,0.0018177,0.002195199,7.28977E-05,0.019017226,0.026576172,0.000326759,0.003756515,0.001308093,0.002544454,0.000598732,0.002727864,0.000209263,0.005780985,0.0003099,0.001738044,0.190812038,0.001648327,0.010258598,0.007113108,0.268305407,0.000405227,0.001846563,0.00203538,0.000361507,0.001757423,0.001150671,0.010995629,0.023169716,0.018276208,0.007435341,0.001098779,0.000235721,0.000978044,0.041684115,0.002675169,0.001653478,0.11939096,0.002756554,0.001853381,0.339295169,0.009095094,0.00979447,0.00131189,0.000366479,0.031247525,0.003970973,0.012898583,0.061463499,,0.017565346,0.000248302,3.76979E-06,0.066409666,0.000588325,0.000175698,0.001358772,0.000121978,0.000300153,0.00117983,0.000736471,0.000369405,0.000173553,0.000311964,0.000118658,0.001544127,,,0.000891985,0.001000589,0.000477892,0.001384563,0.000990972,0.006978536,0.002730427,0.000213542,0.002220359
HEB_11_168,0.000261551,0.000995738,0.000106094,0.000163988,0.012021493,0.002536556,8.9992E-05,4.04619E-05,0.000120156,0.000675316,1.08496E-05,0.009586578,0.004114446,0.000414436,0.000459911,0.00474637,7.42567E-06,0.000298612,1.60861E-05,4.06343E-07,0.00367572,0.000373509,0.000120703,0.145261794,0.115593788,0.000548776,0.001733228,3.06553E-05,0.001501986,6.93175E-05,0.000680525,0.005985627,0.002236678,0.00168547,0.486293209,0.103493661,0.010068828,0.007581044,0.001129195,9.49529E-05,5.9712E-05,,0.14862376,,0.000108147,0.001207727,1.75516E-06,6.29331E-05,1.98199E-05,0.466067193,0.001361325,0.004745084,4.28373E-06,1.06423E-05,0.005058052,0.000138986,0.004882926,1.86169E-06,0.000648887,0.00343273,0.003040247,0.097884381,0.000211501,0.009040096,0.000804177,0.01310981,,0.025833664,0.000330688,5.22577E-06,6.14827E-06,1.43012E-06,2.64002E-05,0.011214731,0.003391192,0.000234638,0.001873907,0.000422534,0.004000942,0.000474622,0.003621983,1.249467232,0.006630694,0.003033965,0.000176778,0.002224517,0.029460302,0.000405042,0.013749728,0.00233522,0.001684202,0.001371486,0.001294681,9.70868E-05,0.004240424,0.000242985,,0.083136699,0.001755939,0.005299656,0.013268282,0.125267613,0.000134154,0.000513575,0.002066373,0.000123763,0.001906951,4.24087E-05,0.000330613,0.000227096,0.003929838,0.001307939,0.000204425,0.000175812,,0.000688829,0.001677136,0.000358361,0.106678864,0.000500357,0.00171419,0.545310428,0.002271189,0.00221154,0.002523921,0.000264415,0.008855047,0.005002189,0.012210903,0.265282789,,0.00026884,0.000672981,3.25086E-06,0.030773625,0.000133341,0.000186283,0.000993493,,0.000342038,0.000277382,0.000140428,7.71408E-05,4.92529E-05,5.70044E-05,2.7841E-05,0.002529303,,0.00115543,0.001278207,0.000278142,0.000421197,2.36885E-05,0.001053946,0.003718396,0.001026515,0.000110646,0.00060306
